Y_pred,Y_real,Mean,,,
3.0789018,2.4,0.678901768,,,
7.3424435,12,4.657556534,,,
6.008871,17.2,11.19112892,,,
3.633276,2.1,1.533275986,,,
4.0211616,6.6,2.578838444,,,
6.323756,10.5,4.176243782,,,
8.3839855,10.9,2.516014481,,,
9.335728,8.9,0.435727692,,,
18.32694,22.4,4.073059464,,,
4.3016677,3.7,0.60166769,,,
14.902522,10.2,4.702522087,,,
2.5945897,3.4,0.80541029,,,
8.543602,6.4,2.14360199,,,
7.5224614,6.9,0.622461414,,,
5.979042,9.9,3.920957947,,,
12.782555,12.8,0.017445374,,,
7.337411,4.8,2.537410927,,,
10.983244,6.4,4.583243942,,,
12.644771,8.9,3.744770622,,,
6.568756,3.3,3.268756104,,,
2.6317623,1.9,0.731762266,,,
5.3700256,2.6,2.770025635,,,
6.6051273,5.9,0.705127335,,,
13.076744,11.1,1.97674408,,,
6.0969505,9.3,3.203049469,,,
8.609176,12.7,4.090824318,,,
4.98254,2,2.982540131,,,
8.68449,11.9,3.215509796,,,
6.099553,7.3,1.200446892,,,
10.969523,9.7,1.26952343,,,
1.2625676,1.5,0.237432361,,,
4.913219,3.8,1.113218975,,,
7.329652,7.1,0.229651833,,,
11.955698,11.9,0.055698013,,,
5.9556923,7.5,1.544307709,,,
7.9794006,9.3,1.320599365,,,
6.8577003,18.5,11.64229965,,,
6.9223638,7.9,0.977636242,,,
6.9308057,6.4,0.530805683,,,
7.4502583,9.4,1.949741745,,,
6.433791,5.8,0.633791161,,,
6.8562627,6.6,0.256262684,,,
6.424362,6.5,0.075637817,,,
8.580005,1.9,6.680004692,,,
6.8123693,9.8,2.987630653,,,
8.987454,5.3,3.687454414,,,
8.994061,10.3,1.30593853,,,
19.678553,11.7,7.978552628,,,
8.126419,6.5,1.626419067,,,
5.3050766,5,0.305076599,,,
9.181307,7.6,1.581306839,,,
11.219483,16.7,5.480516624,,,
4.1559463,0.4,3.755946255,,,
3.7924623,11,7.207537651,,,
5.8821554,5.3,0.582155418,,,
4.2263856,1.5,2.726385593,,,
6.8880606,10.6,3.71193943,,,
7.6485457,12.7,5.051454258,,,
7.4538918,3.1,4.353891754,,,
6.7928123,2.5,4.292812347,,,
18.649252,19.8,1.150748062,,,
3.43492,1.8,1.634920073,,,
5.8553033,3.6,2.255303288,,,
3.9557984,1.6,2.355798388,,,
5.288763,6.7,1.411236954,,,
1.334758,2.8,1.465241957,,,
5.9436035,7.3,1.356396484,,,
4.814503,3.9,0.914503193,,,
13.422216,11.5,1.922216415,,,
9.761788,8.9,0.861788368,,,
8.5048895,5.2,3.304889488,,,
5.1567717,4.7,0.45677166,,,
7.4009867,6.9,0.500986671,,,
6.5064087,6.8,0.293591309,,,
10.543418,11.4,0.856582069,,,
4.962722,3.7,1.262721825,,,
10.798389,14.1,3.301610565,,,
6.8562016,5.3,1.556201649,,,
3.3888667,11.1,7.711133337,,,
7.2527313,6.9,0.352731323,,,
5.832306,3.5,2.332305908,,,
7.317052,13.2,5.882948112,,,
9.75704,7.5,2.257040024,,,
2.1498027,1.1,1.049802685,,,
6.020141,7.8,1.779858875,,,
8.930425,6,2.93042469,,,
6.529415,8.3,1.770584869,,,
4.1791697,11.8,7.620830345,,,
3.6550548,1.1,2.555054808,,,
5.726933,5.8,0.073066998,,,
12.308595,7.3,5.008594704,,,
